DeviceSN	10039
LaserWavelength_nm	785
Exposure_ms	1500
GainMultiplier	1
LaserCurrent_mA	250
LaserPower_mW	90.7130737
RepetitionCount	5
Tags	#BaselineCorrection_RollingCircle_radius_1000_scaleY_0.1
400	0
402	0
404	0.00699234009
406	0.0124397278
408	0.0492591858
410	0.0921630859
412	0.1054039
414	0.130218506
416	0.159339905
418	0.208091736
420	0.282577515
422	0.329177856
424	0.346286774
426	0.350143433
428	0.356422424
430	0.410572052
432	0.469764709
434	0.471942902
436	0.439788818
438	0.41708374
440	0.407493591
442	0.391921997
444	0.379501343
446	0.345859528
448	0.307395935
450	0.259368896
452	0.16645813
454	0.0943450928
456	0.0700912476
458	0.0632362366
460	0.0694885254
462	0.0863761902
464	0.09973526
466	0.100013733
468	0.0936203003
470	0.0985641479
472	0.201534271
474	0.374603271
476	0.451290131
478	0.451408386
480	0.443840027
482	0.446029663
484	0.438457489
486	0.430404663
488	0.42824173
490	0.427272797
492	0.423736572
494	0.369895935
496	0.294986725
498	0.249965668
500	0.200206757
502	0.166126251
504	0.158782959
506	0.162384033
508	0.1679039
510	0.153701782
512	0.126937866
514	0.0970802307
516	0.0368804932
518	0
520	0.00959014893
522	0.0282058716
524	0.0451202393
526	0.0632667542
528	0.0790328979
530	0.0720558167
532	0.0335388184
534	0.0257110596
536	0.0740966797
538	0.138713837
540	0.17067337
542	0.153453827
544	0.132808685
546	0.122505188
548	0.0887145996
550	0.0835227966
552	0.157268524
554	0.247608185
556	0.270931244
558	0.227073669
560	0.179283142
562	0.156486511
564	0.141887665
566	0.159469604
568	0.21647644
570	0.263435364
572	0.270606995
574	0.220596313
576	0.174381256
578	0.146842957
580	0.105834961
582	0.0940208435
584	0.0902442932
586	0.0848045349
588	0.0692138672
590	0.0212860107
592	0
594	0
596	0.00584030151
598	0.0112113953
600	0
602	0
604	0.0336074829
606	0.0910339355
608	0.114509583
610	0.0614318848
612	0.0150222778
614	0.0749015808
616	0.212436676
618	0.288784027
620	0.262821198
622	0.214202881
624	0.210197449
626	0.238487244
628	0.263614655
630	0.273574829
632	0.287342072
634	0.302406311
636	0.344013214
638	0.3919487
640	0.417942047
642	0.424953461
644	0.430473328
646	0.488140106
648	0.578723907
650	0.623352051
652	0.639041901
654	0.643993378
656	0.639968872
658	0.631072998
660	0.636169434
662	0.628665924
664	0.608192444
666	0.574504852
668	0.531955719
670	0.52261734
672	0.504268646
674	0.483764648
676	0.488212585
678	0.484104156
680	0.491764069
682	0.535949707
684	0.585468292
686	0.605556488
688	0.614028931
690	0.621742249
692	0.614715576
694	0.593273163
696	0.586421967
698	0.583877563
700	0.572357178
702	0.507591248
704	0.392593384
706	0.350711823
708	0.359680176
710	0.370845795
712	0.365386963
714	0.333057404
716	0.313262939
718	0.283805847
720	0.257602692
722	0.270130157
724	0.289772034
726	0.296112061
728	0.230381012
730	0.146018982
732	0.152965546
734	0.186935425
736	0.219799042
738	0.209968567
740	0.182460785
742	0.195861816
744	0.208961487
746	0.202777863
748	0.122188568
750	0.0100364685
752	0
754	0.0440826416
756	0.080696106
758	0.068977356
760	0.032169342
762	0.0373039246
764	0.0672340393
766	0.0963783264
768	0.124019623
770	0.157466888
772	0.194786072
774	0.239299774
776	0.282913208
778	0.315235138
780	0.343967438
782	0.359886169
784	0.284114838
786	0.19890976
788	0.193843842
790	0.204223633
792	0.196083069
794	0.130348206
796	0.0940895081
798	0.121891022
800	0.152385712
802	0.159114838
804	0.0995292664
806	0.0362281799
808	0.0141830444
810	0
812	0
814	0.00843811035
816	0.0260238647
818	0.0458145142
820	0.0717277527
822	0.106754303
824	0.170349121
826	0.224948883
828	0.243465424
830	0.249103546
832	0.248233795
834	0.189060211
836	0.145969391
838	0.195896149
840	0.266220093
842	0.298614502
844	0.333602905
846	0.352798462
848	0.310462952
850	0.26140976
852	0.270614624
854	0.303733826
856	0.342449188
858	0.401481628
860	0.478153229
862	0.530174255
864	0.553089142
866	0.557792664
868	0.551551819
870	0.53420639
872	0.502178192
874	0.435348511
876	0.394458771
878	0.365486145
880	0.336673737
882	0.314758301
884	0.285758972
886	0.281009674
888	0.256343842
890	0.228557587
892	0.182979584
