DeviceSN	10039
LaserWavelength_nm	785
Exposure_ms	1500
GainMultiplier	1
LaserCurrent_mA	250
LaserPower_mW	90.7130737
RepetitionCount	5
Tags	#BaselineCorrection_RollingCircle_radius_1000_scaleY_0.1
400	-1.90734863e-06
402	0.0163269043
404	0.0051574707
406	-3.81469727e-06
408	-3.81469727e-06
410	0.0244293213
412	0.0540657043
414	0.122266769
416	0.217205048
418	0.263898849
420	0.320627213
422	0.367801666
424	0.369977951
426	0.373592377
428	0.378940582
430	0.379806519
432	0.37458992
434	0.359790802
436	0.33628273
438	0.310489655
440	0.290714264
442	0.261611938
444	0.253206253
446	0.266563416
448	0.279840469
450	0.280380249
452	0.249319077
454	0.20029068
456	0.160505295
458	0.0664634705
460	1.90734863e-06
462	0.0040473938
464	0.00942802429
466	0.0211257935
468	0.0629844666
470	0.114135742
472	0.151203156
474	0.249269485
476	0.335453033
478	0.327077866
480	0.271385193
482	0.248615265
484	0.282081604
486	0.325323105
488	0.334159851
490	0.301092148
492	0.272352219
494	0.271453857
496	0.256912231
498	0.249063492
500	0.256248474
502	0.260162354
504	0.241943359
506	0.143758774
508	0.0465431213
510	0.0236663818
512	0.0101127625
514	0.00807189941
516	0.00718307495
518	-1.90734863e-06
520	0.000129699707
522	0.060836792
524	0.120075226
526	0.105718613
528	0.0466537476
530	0.0182037354
532	0.0475502014
534	0.0857582092
536	0.114671707
538	0.173980713
540	0.221136093
542	0.207626343
544	0.152603149
546	0.106748581
548	0.0618171692
550	0.0258255005
552	0.0363769531
554	0.091129303
556	0.140571594
558	0.135372162
560	0.100446701
562	0.0772533417
564	0.0650081635
566	0.0657997131
568	0.0830154419
570	0.0912570953
572	0.0988960266
574	0.0924911499
576	0.0678958893
578	0.0707187653
580	0.0944099426
582	0.116146088
584	0.0922908783
586	0.01927948
588	0
590	0.0412521362
592	0.0912742615
594	0.101470947
596	0.0953598022
598	0.0918998718
600	0.0691661835
602	0.0184783936
604	0
606	0
608	0.00971984863
610	0.0293579102
612	0.0639228821
614	0.0935516357
616	0.14131546
618	0.192718506
620	0.194587708
622	0.151420593
624	0.121471405
626	0.141885757
628	0.18535614
630	0.211133957
632	0.219856262
634	0.222826004
636	0.24646759
638	0.305089951
640	0.32743454
642	0.269435883
644	0.202041626
646	0.216850281
648	0.316013336
650	0.390003204
652	0.384433746
654	0.36192894
656	0.375915527
658	0.40798378
660	0.433071136
662	0.427051544
664	0.401536942
666	0.397100449
668	0.376731873
670	0.34895134
672	0.348400116
674	0.360843658
676	0.37197876
678	0.340248108
680	0.292215347
682	0.296726227
684	0.341768265
686	0.376194
688	0.391830444
690	0.420133591
692	0.448062897
694	0.455993652
696	0.457580566
698	0.458114624
700	0.453817368
702	0.451002121
704	0.403949738
706	0.35055542
708	0.331432343
710	0.321464539
712	0.313970566
714	0.293140411
716	0.265060425
718	0.232948303
720	0.169492722
722	0.15391922
724	0.182189941
726	0.213722229
728	0.231218338
730	0.214084625
732	0.205049515
734	0.220890045
736	0.244169235
738	0.260986328
740	0.225568771
742	0.195919037
744	0.171844482
746	0.113004684
748	0.0709877014
750	0.021572113
752	0
754	0.0108890533
756	0.0311660767
758	0.0590629578
760	0.118291855
762	0.171451569
764	0.161483765
766	0.121582031
768	0.110977173
770	0.101352692
772	0.0959243774
774	0.138736725
776	0.225708008
778	0.278915405
780	0.280418396
782	0.272554398
784	0.254947662
786	0.198085785
788	0.182582855
790	0.198461533
792	0.208501816
794	0.162754059
796	0.067276001
798	0.030834198
800	0.0261077881
802	0.0283699036
804	0.0273475647
806	0.0130577087
808	0.0145874023
810	0.0048828125
812	-3.81469727e-06
814	0
816	0.000606536865
818	0.0066986084
820	0.0156955719
822	0.0258789062
824	0.0334854126
826	0.0432300568
828	0.0542030334
830	0.0616836548
832	0.0764427185
834	0.0997467041
836	0.118686676
838	0.120697021
840	0.102842331
842	0.0895824432
844	0.0914173126
846	0.0977191925
848	0.104753494
850	0.101484299
852	0.105033875
854	0.136169434
856	0.181528091
858	0.223394394
860	0.276695251
862	0.318603516
864	0.313781738
866	0.284679413
868	0.294504166
870	0.334510803
872	0.358295441
874	0.322387695
876	0.278560638
